glycan_ID,residue,residue_ID,name,anomer,absolute,ring,parent_ID,site,form_name
G28136KS,unassigned,24,NeuNAc,a,D,p,23,3,NeupNAc,24,
G28136KS,unassigned,15,GlcNAc,b,D,p,6,x,GlcpNAc,15,
G28136KS,unassigned,26,GlcNAc,b,D,p,20,x,GlcpNAc,26,
G28136KS,unassigned,17,Gal,b,D,p,15,4,Galp,17,
G28136KS,unassigned,28,Gal,b,D,p,26,4,Galp,28,
G28136KS,unassigned,18,NeuNAc,a,D,p,17,3,NeupNAc,18,
G28136KS,unassigned,29,NeuNAc,a,D,p,28,3,NeupNAc,29,
G28136KS,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28136KS,unassigned,7,GlcNAc,b,D,p,6,x,GlcpNAc,7,
G28136KS,unassigned,9,Gal,b,D,p,7,4,Galp,9,
G28136KS,unassigned,20,Man,a,D,p,NC,x,Manp,20,
G28136KS,unassigned,10,GlcNAc,b,D,p,9,3,GlcpNAc,10,
G28136KS,unassigned,21,GlcNAc,b,D,p,20,2,GlcpNAc,21,
G28138BN,unassigned,11,GlcNAc,b,D,p,10,x,GlcpNAc,11,
G28138BN,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28138BN,unassigned,7,GlcNAc,b,D,p,6,x,GlcpNAc,7,
G28138BN,unassigned,9,Gal,b,D,p,7,x,Galp,9,
G28138BN,unassigned,10,Man,a,D,p,NC,x,Manp,10,
G28149YN,unassigned,12,GlcNAc,b,D,p,6,x,GlcpNAc,12,
G28149YN,unassigned,14,Gal,b,D,p,12,4,Galp,14,
G28149YN,unassigned,15,Man,a,D,p,NC,x,Manp,15,
G28149YN,unassigned,16,GlcNAc,b,D,p,15,2,GlcpNAc,16,
G28149YN,unassigned,18,Gal,b,D,p,16,4,Galp,18,
G28149YN,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28149YN,unassigned,7,GlcNAc,b,D,p,6,x,GlcpNAc,7,
G28149YN,unassigned,9,Gal,b,D,p,7,4,Galp,9,
G28149YN,unassigned,20,NeuNAc,a,D,p,x,x,NeupNAc,20,
G28149YN,unassigned,10,NeuNAc,a,D,p,9,3,NeupNAc,10,
G28152AY,unassigned,22,NeuNAc,x,D,p,x,x,NeupNAc,22,
G28152AY,unassigned,12,HexNAc,x,x,x,7,x,HexNAc,12,
G28152AY,unassigned,13,Hex,x,x,x,12,x,Hex,13,
G28152AY,unassigned,24,NeuNAc,x,D,p,x,x,NeupNAc,24,
G28152AY,unassigned,15,Man,a,D,p,NC,x,Manp,15,
G28152AY,unassigned,16,HexNAc,x,x,x,15,x,HexNAc,16,
G28152AY,unassigned,17,Hex,x,x,x,16,x,Hex,17,
G28152AY,unassigned,19,HexNAc,x,x,x,15,x,HexNAc,19,
G28152AY,unassigned,2,Fuc,x,L,p,NA,x,Fucp,2,
G28152AY,unassigned,7,Man,a,D,p,NC,x,Manp,7,
G28152AY,unassigned,8,HexNAc,x,x,x,7,x,HexNAc,8,
G28152AY,unassigned,9,HexNAc,x,x,x,8,x,HexNAc,9,
G28152AY,unassigned,20,Hex,x,x,x,19,x,Hex,20,
G28153EC,unassigned,16,Gal,a,D,p,N6,x,Galp,16,
G28156XV,unassigned,2,Fuc,x,L,p,NA,x,Fucp,2,
G28163VC,unassigned,3,Gal,x,D,p,OC,x,Galp,3,
G28163VC,unassigned,4,Fuc,x,L,p,3,x,Fucp,4,
G28163VC,unassigned,5,GlcNAc,x,D,p,OC,x,GlcpNAc,5,
G28163VC,unassigned,6,sulfate,n,n,n,5,6,sulfate,6,
G28176UJ,unassigned,11,GlcNAc,b,D,p,N4,x,GlcpNAc,11,
G28176UJ,unassigned,13,Gal,b,D,p,11,4,Galp,13,
G28176UJ,unassigned,7,GlcNAc,b,D,p,N1,x,GlcpNAc,7,
G28176UJ,unassigned,9,Gal,b,D,p,7,4,Galp,9,
G28183PJ,unassigned,13,GlcNAc,x,D,p,N4,x,GlcpNAc,13,
G28183PJ,unassigned,14,Gal,x,D,p,13,x,Galp,14,
G28183PJ,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc,7,
G28183PJ,unassigned,8,Gal,x,D,p,7,x,Galp,8,
G28189ZX,unassigned,11,GlcNAc,x,D,p,N4,x,GlcpNAc,11,
G28189ZX,unassigned,13,Gal,b,D,p,11,4,Galp,13,
G28189ZX,unassigned,14,NeuNAc,a,D,p,x,x,NeupNAc,14,
G28189ZX,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc,7,
G28189ZX,unassigned,9,Gal,b,D,p,7,4,Galp,9,
G28200CZ,unassigned,11,GlcNAc,b,D,p,6,3|6,GlcpNAc,11,
G28200CZ,unassigned,13,Gal,b,D,p,11,3|4,Galp,13,
G28200CZ,unassigned,14,Fuc,a,L,p,13,2,Fucp,14,
G28200CZ,unassigned,6,Gal,b,D,p,O153,3|4,Galp,6,
G28200CZ,unassigned,7,GlcNAc,b,D,p,6,3|6,GlcpNAc,7,
G28200CZ,unassigned,9,Gal,b,D,p,7,3|4,Galp,9,
G28200CZ,unassigned,10,Fuc,a,L,p,9,2,Fucp,10,
G28200IF,unassigned,11,Fuc,x,L,p,10,x,Fucp,11,
G28200IF,unassigned,12,GlcNAc,x,D,p,OC,x,GlcpNAc,12,
G28200IF,unassigned,3,Gal,x,D,p,OC,x,Galp,3,
G28200IF,unassigned,4,GlcNAc,x,D,p,3,x,GlcpNAc,4,
G28200IF,unassigned,6,Gal,x,D,p,4,x,Galp,6,
G28200IF,unassigned,7,Fuc,x,L,p,6,x,Fucp,7,
G28200IF,unassigned,8,GlcNAc,x,D,p,3,x,GlcpNAc,8,
G28200IF,unassigned,10,Gal,x,D,p,8,x,Galp,10,
G28218FT,unassigned,3,GlcNAc,b,D,p,OC,3|6,GlcpNAc,3,
G28218FT,unassigned,5,Gal,b,D,p,3,4,Galp,5,
G28218FT,unassigned,6,GlcNAc,b,D,p,5,3,GlcpNAc,6,
G28218FT,unassigned,8,Gal,b,D,p,6,4,Galp,8,
G28218FT,unassigned,9,Gal,b,D,p,OC,3|6,Galp,9,
G28223DG,unassigned,11,NeuNAc,a,D,p,9,6,NeupNAc,11,
G28223DG,unassigned,13,Man,a,D,p,NC,x,Manp,13,
G28223DG,unassigned,14,GlcNAc,b,D,p,13,2,GlcpNAc,14,
G28223DG,unassigned,15,Gal,x,D,p,14,x,Galp,15,
G28223DG,unassigned,16,NeuNAc,a,D,p,15,6,NeupNAc,16,
G28223DG,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28223DG,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc,7,
G28223DG,unassigned,19,Fuc,x,L,p,NA,6,Fucp,19,
G28223DG,unassigned,9,GalNAc,b,D,p,7,4,GalpNAc,9,
G28235NF,unassigned,18,GlcNAc,b,D,p,x,x,GlcpNAc,18,
G28235NF,unassigned,20,Gal,b,D,p,18,4,Galp,20,
G28235NF,unassigned,21,GlcNAc,b,D,p,20,3,GlcpNAc,21,
G28246NF,unassigned,13,NeuNAc,a,D,p,N32,x,NeupNAc,13,
G28270MO,unassigned,15,NeuNAc,a,D,p,x,x,NeupNAc,15,
G28316UU,unassigned,3,Gal,x,D,p,OC,x,Galp,3,
G28316UU,unassigned,4,GlcNAc,x,D,p,3,x,GlcpNAc,4,
G28316UU,unassigned,6,Fuc,x,L,p,4,x,Fucp,6,
G28316UU,unassigned,7,Gal,x,D,p,4,x,Galp,7,
G28316UU,unassigned,8,GlcNAc,x,D,p,3,x,GlcpNAc,8,
G28316UU,unassigned,10,Gal,x,D,p,8,x,Galp,10,
G28329XZ,unassigned,12,Gal,b,D,p,10,4,Galp,12,
G28329XZ,unassigned,13,Fuc,a,L,p,12,2,Fucp,13,
G28329XZ,unassigned,5,Gal,b,D,p,O153,x,Galp,5,
G28329XZ,unassigned,6,GlcNAc,b,D,p,5,3,GlcpNAc,6,
G28329XZ,unassigned,7,Gal,b,D,p,6,x,Galp,7,
G28329XZ,unassigned,8,Fuc,a,L,p,7,2,Fucp,8,
G28329XZ,unassigned,10,GlcNAc,b,D,p,5,6,GlcpNAc,10,
G28347RJ,unassigned,7,GlcNAc,b,D,p,N1,x,GlcpNAc,7,
G28347RJ,unassigned,9,Gal,b,D,p,7,4,Galp,9,
G28352DZ,unassigned,12,Gal,b,D,p,10,4,Galp,12,
G28352DZ,unassigned,13,Man,a,D,p,NC,x,Manp,13,
G28352DZ,unassigned,14,GlcNAc,b,D,p,13,2,GlcpNAc,14,
G28352DZ,unassigned,16,Gal,b,D,p,14,4,Galp,16,
G28352DZ,unassigned,17,GlcNAc,b,D,p,13,4,GlcpNAc,17,
G28352DZ,unassigned,19,Gal,b,D,p,17,4,Galp,19,
G28352DZ,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28352DZ,unassigned,7,GlcNAc,b,D,p,6,x,GlcpNAc,7,
G28352DZ,unassigned,9,Gal,b,D,p,7,3,Galp,9,
G28352DZ,unassigned,10,GlcNAc,b,D,p,6,x,GlcpNAc,10,
G28360IT,unassigned,12,Gal,b,D,p,10,4,Galp,12,
G28360IT,unassigned,23,Gal,b,D,p,21,4,Galp,23,
G28360IT,unassigned,13,Man,a,D,p,NC,x,Manp,13,
G28360IT,unassigned,24,GlcNAc,b,D,p,x,x,GlcpNAc,24,
G28360IT,unassigned,14,GlcNAc,b,D,p,13,2,GlcpNAc,14,
G28360IT,unassigned,26,Gal,b,D,p,24,4,Galp,26,
G28360IT,unassigned,16,Gal,b,D,p,14,4,Galp,16,
G28360IT,unassigned,27,GlcNAc,b,D,p,x,x,GlcpNAc,27,
G28360IT,unassigned,17,GlcNAc,b,D,p,13,6,GlcpNAc,17,
G28360IT,unassigned,29,Gal,b,D,p,27,4,Galp,29,
G28360IT,unassigned,19,Gal,b,D,p,17,4,Galp,19,
G28360IT,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28360IT,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc,7,
G28360IT,unassigned,9,Gal,b,D,p,7,4,Galp,9,
G28360IT,unassigned,10,GlcNAc,b,D,p,6,4,GlcpNAc,10,
G28360IT,unassigned,21,GlcNAc,b,D,p,x,x,GlcpNAc,21,
G28362DW,unassigned,15,NeuNAc,x,D,p,x,x,NeupNAc,15,
G28365PG,unassigned,10,NeuNGc,a,D,p,N3,3|6,NeupNGc,10,
G28373XJ,unassigned,17,NeuNAc,a,D,p,N6,3|6,NeupNAc,17,
G28373XJ,unassigned,19,NeuNAc,a,D,p,17,8,NeupNAc,19,
G28378DY,unassigned,2,Gal,x,D,p,OC,x,Galp,2,
G28378DY,unassigned,3,NeuNGc,x,D,p,2,x,NeupNGc,3,
G28378DY,unassigned,5,NeuNGc,x,D,p,OC,x,NeupNGc,5,
G28378XH,unassigned,11,Gal,b,D,p,10,3|4,Galp,11,
G28378XH,unassigned,12,Fuc,a,L,p,11,2,Fucp,12,
G28378XH,unassigned,5,Gal,b,D,p,O153,3|4,Galp,5,
G28378XH,unassigned,6,GlcNAc,b,D,p,5,3|6,GlcpNAc,6,
G28378XH,unassigned,7,Gal,b,D,p,6,3|4,Galp,7,
G28378XH,unassigned,8,Fuc,a,L,p,7,2,Fucp,8,
G28378XH,unassigned,10,GlcNAc,b,D,p,5,3|6,GlcpNAc,10,
G28387ZC,unassigned,11,Man,a,D,p,10,2,Manp,11,
G28387ZC,unassigned,10,Man,a,D,p,x,x,Manp,10,
G28401VM,unassigned,12,GlcNAc,x,D,p,6,x,GlcpNAc,12,
G28401VM,unassigned,14,Man,x,D,p,NC,x,Manp,14,
G28401VM,unassigned,15,GlcNAc,x,D,p,14,x,GlcpNAc,15,
G28401VM,unassigned,6,Man,x,D,p,NC,x,Manp,6,
G28401VM,unassigned,17,Gal,x,D,p,15,x,Galp,17,
G28401VM,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc,7,
G28401VM,unassigned,18,Fuc,x,L,p,NA,x,Fucp,18,
G28401VM,unassigned,9,Gal,x,D,p,7,x,Galp,9,
G28401VM,unassigned,10,NeuNAc,a,D,p,9,3,NeupNAc,10,
G28421RZ,unassigned,14,Gal,b,D,p,x,x,Galp,14,
G28433TM,unassigned,10,NeuNAc,a,D,p,N3,3|6,NeupNAc,10,
G28439XZ,unassigned,3,Gal,x,D,p,OC,3,Galp,3,
G28439XZ,unassigned,4,GlcNAc,x,D,p,3,x,GlcpNAc,4,
G28439XZ,unassigned,6,GlcNAc,x,D,p,OC,6,GlcpNAc,6,
G28465GJ,unassigned,6,Gal,x,D,p,O157,x,Galp,6,
G28481CR,unassigned,17,NeuNAc,a,D,p,x,x,NeupNAc,17,
G28481CR,unassigned,19,Fuc,a,L,p,x,x,Fucp,19,
G28481VT,unassigned,3,Gal,x,D,p,OC,3,Galp,3,
G28481VT,unassigned,4,GalNAc,x,D,p,3,x,GalpNAc,4,
G28481VT,unassigned,6,NeuNGc,x,D,p,3,x,NeupNGc,6,
G28483KD,unassigned,11,Man,a,D,p,NC,x,Manp,11,
G28483KD,unassigned,12,GlcNAc,x,D,p,11,x,GlcpNAc,12,
G28483KD,unassigned,14,Gal,b,D,p,12,4,Galp,14,
G28483KD,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28483KD,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc,7,
G28483KD,unassigned,8,Fuc,a,L,p,7,x,Fucp,8,
G28483KD,unassigned,10,Gal,b,D,p,7,4,Galp,10,
G28483QH,unassigned,9,Man,a,D,p,N4,x,Manp,9,
G28493JL,unassigned,11,HexNAc,x,x,p,x,x,HexpNAc,11,
G28493JL,unassigned,9,HexNAc,x,x,p,x,x,HexpNAc,9,
G28493ST,unassigned,8,Fuc,a,L,p,N2,x,Fucp,8,
G28511JX,unassigned,12,Gal,b,D,p,10,4,Galp,12,
G28511JX,unassigned,13,Man,a,D,p,NC,3|6,Manp,13,
G28511JX,unassigned,14,GlcNAc,b,D,p,13,2,GlcpNAc,14,
G28511JX,unassigned,16,Gal,b,D,p,14,4,Galp,16,
G28511JX,unassigned,6,Man,a,D,p,NC,3|6,Manp,6,
G28511JX,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc,7,
G28511JX,unassigned,9,Gal,b,D,p,7,4,Galp,9,
G28511JX,unassigned,10,GlcNAc,b,D,p,6,4|6,GlcpNAc,10,
G28536BG,unassigned,12,GlcNAc,x,D,p,6,x,GlcpNAc,12,
G28536BG,unassigned,13,Gal,x,D,p,12,x,Galp,13,
G28536BG,unassigned,14,NeuNAc,x,D,p,13,x,NeupNAc,14,
G28536BG,unassigned,17,Man,a,D,p,NC,3|6,Manp,17,
G28536BG,unassigned,18,GlcNAc,x,D,p,17,x,GlcpNAc,18,
G28536BG,unassigned,6,Man,a,D,p,NC,3|6,Manp,6,
G28536BG,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc,7,
G28536BG,unassigned,8,Gal,x,D,p,7,x,Galp,8,
G28536BG,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc,9,
G28561QO,unassigned,11,Gal,b,D,p,9,3|4,Galp,11,
G28561QO,unassigned,12,GlcNAc,b,D,p,11,3|6,GlcpNAc,12,
G28561QO,unassigned,14,Gal,b,D,p,12,3|4,Galp,14,
G28561QO,unassigned,9,GlcNAc,b,D,p,O158,3|6,GlcpNAc,9,
G28570RY,unassigned,24,NeuNAc,a,D,p,N10,3|6,NeupNAc,24,
G28570RY,unassigned,10,NeuNAc,a,D,p,N3,3|6,NeupNAc,10,
G28575RE,unassigned,18,NeuNAc,a,D,p,N6,x,NeupNAc,18,
G28575RE,unassigned,10,NeuNAc,a,D,p,N44,x,NeupNAc,10,
G28579RV,unassigned,12,Gal,b,D,p,x,x,Galp,12,
G28579RV,unassigned,13,NeuNAc,a,D,p,12,x,NeupNAc,13,
G28582VX,unassigned,4,Gal,b,D,p,O156,x,Galp,4,
G28582VX,unassigned,5,Fuc,a,L,p,4,2,Fucp,5,
G28582VX,unassigned,6,GalNAc,a,D,p,4,3,GalpNAc,6,
G28589RJ,unassigned,3,Gal,x,D,p,OC,x,Galp,3,
G28589RJ,unassigned,4,GlcNAc,x,D,p,3,x,GlcpNAc,4,
G28589RJ,unassigned,6,Fuc,x,L,p,4,x,Fucp,6,
G28589RJ,unassigned,7,Gal,x,D,p,4,x,Galp,7,
G28589RJ,unassigned,8,GlcNAc,x,D,p,OC,x,GlcpNAc,8,
G28589RJ,unassigned,10,Gal,x,D,p,8,x,Galp,10,
G28616IZ,unassigned,3,Gal,x,D,p,OC,x,Galp,3,
G28616IZ,unassigned,4,GlcNAc,x,D,p,3,x,GlcpNAc,4,
G28616IZ,unassigned,5,sulfate,n,n,n,4,6,sulfate,5,
G28628LQ,unassigned,11,sulfate,n,n,n,10,3,sulfate,11,
G28628LQ,unassigned,3,GlcNAc,x,D,p,OC,x,GlcpNAc,3,
G28628LQ,unassigned,5,Gal,x,D,p,3,x,Galp,5,
G28628LQ,unassigned,6,Fuc,x,L,p,5,x,Fucp,6,
G28628LQ,unassigned,7,GlcNAc,x,D,p,OC,x,GlcpNAc,7,
G28628LQ,unassigned,9,Fuc,x,L,p,7,x,Fucp,9,
G28628LQ,unassigned,10,Gal,x,D,p,7,x,Galp,10,
G28629HE,unassigned,11,sulfate,n,n,n,N29,3|4,sulfate,11,
G28635EM,unassigned,16,NeuNAc,a,D,p,N6,3|6,NeupNAc,16,
G28635EM,unassigned,10,NeuNAc,a,D,p,N3,3|6,NeupNAc,10,
G28635EM,unassigned,21,NeuNAc,a,D,p,N10,3|6,NeupNAc,21,
G28649NI,unassigned,11,Gal,x,D,p,9,x,Galp,11,
G28649NI,unassigned,12,GlcNAc,x,D,p,11,x,GlcpNAc,12,
G28649NI,unassigned,3,GlcNAc,x,D,p,OC,x,GlcpNAc,3,
G28649NI,unassigned,14,Gal,x,D,p,12,x,Galp,14,
G28649NI,unassigned,15,GlcNAc,x,D,p,14,x,GlcpNAc,15,
G28649NI,unassigned,5,Gal,x,D,p,3,x,Galp,5,
G28649NI,unassigned,6,GlcNAc,x,D,p,5,x,GlcpNAc,6,
G28649NI,unassigned,17,Gal,x,D,p,15,x,Galp,17,
G28649NI,unassigned,18,Gal,x,D,p,OC,x,Galp,18,
G28649NI,unassigned,8,Gal,x,D,p,6,x,Galp,8,
G28649NI,unassigned,9,GlcNAc,x,D,p,8,x,GlcpNAc,9,
G28663QF,unassigned,19,NeuNAc,a,D,p,x,x,NeupNAc,19,
G28663QF,unassigned,21,NeuNAc,a,D,p,x,x,NeupNAc,21,
G28665FP,unassigned,4,GlcNAc,b,D,p,O152,3|6,GlcpNAc,4,
G28665FP,unassigned,6,Gal,b,D,p,4,4,Galp,6,
G28665FP,unassigned,7,Fuc,a,L,p,6,2,Fucp,7,
G28677QR,unassigned,12,Gal,b,D,p,10,4,Galp,12,
G28677QR,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28677QR,unassigned,7,Man,a,D,p,6,3,Manp,7,
G28677QR,unassigned,8,Man,a,D,p,6,6,Manp,8,
G28677QR,unassigned,9,Man,a,D,p,NC,x,Manp,9,
G28677QR,unassigned,10,GlcNAc,b,D,p,9,2,GlcpNAc,10,
G28678RG,unassigned,11,NeuNAc,a,D,p,10,6,NeupNAc,11,
G28678RG,unassigned,14,GlcNAc,x,D,p,N4,x,GlcpNAc,14,
G28678RG,unassigned,16,Gal,b,D,p,14,4,Galp,16,
G28678RG,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc,7,
G28678RG,unassigned,8,Fuc,a,L,p,7,x,Fucp,8,
G28678RG,unassigned,10,Gal,b,D,p,7,4,Galp,10,
G28685AE,unassigned,6,Man,x,D,p,x,x,Manp,6,
G28685AE,unassigned,7,Man,x,D,p,x,x,Manp,7,
G28685AE,unassigned,8,Man,x,D,p,x,x,Manp,8,
G28688RT,unassigned,11,Man,a,D,p,NC,x,Manp,11,
G28688RT,unassigned,12,GlcNAc,b,D,p,11,2,GlcpNAc,12,
G28688RT,unassigned,15,NeuNAc,a,D,p,x,x,NeupNAc,15,
G28688RT,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28688RT,unassigned,17,Gal,b,D,p,x,x,Galp,17,
G28688RT,unassigned,7,GlcNAc,b,D,p,6,x,GlcpNAc,7,
G28688RT,unassigned,9,GlcNAc,b,D,p,6,2,GlcpNAc,9,
G28688ZP,unassigned,16,NeuNAc,a,D,p,N6,3|6,NeupNAc,16,
G28688ZP,unassigned,10,NeuNAc,a,D,p,N8,3|6,NeupNAc,10,
G28688ZP,unassigned,21,NeuNAc,a,D,p,N10,3|6,NeupNAc,21,
G28698EI,unassigned,11,HexNAc,x,x,p,x,x,HexpNAc,11,
G28698EI,unassigned,13,HexNAc,x,x,p,x,x,HexpNAc,13,
G28698EI,unassigned,9,HexNAc,x,x,p,x,x,HexpNAc,9,
G28731PH,unassigned,11,NeuNAc,x,D,p,10,x,NeupNAc,11,
G28731PH,unassigned,3,Gal,x,D,p,OC,x,Galp,3,
G28731PH,unassigned,4,GlcNAc,x,D,p,3,x,GlcpNAc,4,
G28731PH,unassigned,6,Gal,x,D,p,4,x,Galp,6,
G28731PH,unassigned,7,Fuc,x,L,p,6,x,Fucp,7,
G28731PH,unassigned,8,GlcNAc,x,D,p,3,x,GlcpNAc,8,
G28731PH,unassigned,10,Gal,x,D,p,8,x,Galp,10,
G28744VZ,unassigned,18,GlcNAc,b,D,p,x,x,GlcpNAc,18,
G28744VZ,unassigned,20,Gal,b,D,p,18,4,Galp,20,
G28745PN,unassigned,11,NeuNAc,x,D,p,OC,x,NeupNAc,11,
G28745PN,unassigned,3,GlcNAc,x,D,p,OC,x,GlcpNAc,3,
G28745PN,unassigned,5,Gal,x,D,p,3,x,Galp,5,
G28745PN,unassigned,6,GlcNAc,x,D,p,5,x,GlcpNAc,6,
G28745PN,unassigned,8,Gal,x,D,p,6,x,Galp,8,
G28745PN,unassigned,9,GlcNAc,x,D,p,5,x,GlcpNAc,9,
G28749RA,unassigned,25,NeuNAc,a,D,p,N10,3|6,NeupNAc,25,
G28749RA,unassigned,20,NeuNAc,a,D,p,N6,3|6,NeupNAc,20,
G28749YQ,unassigned,12,Gal,x,D,p,O582,x,Galp,12,
G28749YQ,unassigned,13,NeuNAc,a,D,p,12,3,NeupNAc,13,
G28749YQ,unassigned,15,Fuc,x,L,p,O582,x,Fucp,15,
G28749YQ,unassigned,5,Gal,x,D,p,O153,x,Galp,5,
G28749YQ,unassigned,6,Fuc,x,L,p,O153,x,Fucp,6,
G28751LD,unassigned,13,GlcNAc,x,D,p,N4,x,GlcpNAc,13,
G28751LD,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc,7,
G28751LD,unassigned,8,Gal,x,D,p,7,x,Galp,8,
G28751LD,unassigned,9,NeuNGc,x,D,p,8,x,NeupNGc,9,
G28754WB,unassigned,3,Gal,x,D,p,OC,3,Galp,3,
G28754WB,unassigned,4,GlcNAc,x,D,p,OC,6,GlcpNAc,4,
G28754WB,unassigned,6,Gal,b,D,p,4,3,Galp,6,
G28754WB,unassigned,7,Fuc,a,L,p,6,2,Fucp,7,
G28755KN,unassigned,3,GlcNAc,x,D,p,OC,x,GlcpNAc,3,
G28755KN,unassigned,4,sulfate,n,n,n,3,x,sulfate,4,
G28755KN,unassigned,6,GlcNAc,x,D,p,OC,x,GlcpNAc,6,
G28757BV,unassigned,4,NeuNGc,a,D,p,O152,x,NeupNGc,4,
G28757BV,unassigned,7,Gal,b,D,p,O157,x,Galp,7,
G28763UO,unassigned,16,Gal,b,D,p,N5,3|4,Galp,16,
G28763UO,unassigned,17,NeuNAc,a,D,p,16,3|6,NeupNAc,17,
G28763UO,unassigned,8,Gal,b,D,p,N2,3|4,Galp,8,
G28763UO,unassigned,9,NeuNAc,a,D,p,8,3|6,NeupNAc,9,
G28765YW,unassigned,3,Gal,x,D,p,OC,x,Galp,3,
G28765YW,unassigned,4,Fuc,x,L,p,3,x,Fucp,4,
G28765YW,unassigned,5,GlcNAc,x,D,p,3,x,GlcpNAc,5,
G28765YW,unassigned,7,sulfate,n,n,n,5,x,sulfate,7,
G28789PR,unassigned,15,Gal,b,D,p,x,x,Galp,15,
G28789PR,unassigned,16,NeuNAc,a,D,p,15,6,NeupNAc,16,
G28789PR,unassigned,18,Fuc,a,L,p,x,x,Fucp,18,
G28799WW,unassigned,22,Gal,b,D,p,20,4,Galp,22,
G28799WW,unassigned,23,NeuNAc,a,D,p,x,x,NeupNAc,23,
G28799WW,unassigned,25,NeuNAc,a,D,p,x,x,NeupNAc,25,
G28799WW,unassigned,27,NeuNAc,a,D,p,x,x,NeupNAc,27,
G28799WW,unassigned,29,NeuNAc,a,D,p,x,x,NeupNAc,29,
G28799WW,unassigned,20,GlcNAc,b,D,p,N10,x,GlcpNAc,20,
G28799WW,unassigned,31,NeuNAc,a,D,p,x,x,NeupNAc,31,
G28839WC,unassigned,11,Gal,b,D,p,10,x,Galp,11,
G28839WC,unassigned,12,NeuNAc,a,D,p,11,x,NeupNAc,12,
G28839WC,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28839WC,unassigned,7,GlcNAc,b,D,p,6,x,GlcpNAc,7,
G28839WC,unassigned,9,Man,a,D,p,NC,x,Manp,9,
G28839WC,unassigned,10,GlcNAc,b,D,p,9,x,GlcpNAc,10,
G28863FI,unassigned,12,Fuc,a,L,p,10,3,Fucp,12,
G28863FI,unassigned,13,Gal,b,D,p,10,4,Galp,13,
G28863FI,unassigned,14,Man,a,D,p,NC,x,Manp,14,
G28863FI,unassigned,15,GlcNAc,b,D,p,14,2,GlcpNAc,15,
G28863FI,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28863FI,unassigned,17,Gal,b,D,p,15,4,Galp,17,
G28863FI,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc,7,
G28863FI,unassigned,9,Gal,b,D,p,7,4,Galp,9,
G28863FI,unassigned,10,GlcNAc,b,D,p,6,4,GlcpNAc,10,
G28867TB,unassigned,3,GlcNAc,x,D,p,OC,x,GlcpNAc,3,
G28867TB,unassigned,5,Gal,x,D,p,3,x,Galp,5,
G28867TB,unassigned,6,Gal,x,D,p,5,x,Galp,6,
G28867TB,unassigned,7,Gal,x,D,p,OC,x,Galp,7,
G28867TB,unassigned,8,NeuNAc,x,D,p,7,x,NeupNAc,8,
G28868TW,unassigned,11,NeuNAc,a,D,p,N3,3|6,NeupNAc,11,
G28868TW,unassigned,22,NeuNAc,a,D,p,N10,3|6,NeupNAc,22,
G28873AQ,unassigned,3,Gal,x,D,p,OC,x,Galp,3,
G28873AQ,unassigned,4,Gal,x,D,p,3,x,Galp,4,
G28873AQ,unassigned,5,Fuc,x,L,p,4,x,Fucp,5,
G28873AQ,unassigned,6,Fuc,x,L,p,3,x,Fucp,6,
G28873AQ,unassigned,7,GlcNAc,x,D,p,3,x,GlcpNAc,7,
G28896IK,unassigned,22,NeuNGc,a,D,p,20,8,NeupNGc,22,
G28896IK,unassigned,17,GlcNAc,b,D,p,x,x,GlcpNAc,17,
G28896IK,unassigned,19,Gal,b,D,p,17,4,Galp,19,
G28896IK,unassigned,20,NeuNGc,a,D,p,19,3|6,NeupNGc,20,
G28913LY,unassigned,12,Man,a,D,p,NC,x,Manp,12,
G28913LY,unassigned,13,Fuc,x,L,p,NA,x,Fucp,13,
G28913LY,unassigned,6,Man,a,D,p,NC,x,Manp,6,
G28913LY,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc,7,
G28913LY,unassigned,9,Gal,b,D,p,7,4,Galp,9,
G28913LY,unassigned,10,NeuNAc,a,D,p,9,6,NeupNAc,10,
G28915JJ,unassigned,4,Fuc,a,L,p,O152,x,Fucp,4,
